date,open,high,low,close,volume,OT
2020-04-26 09:00:00.000,7546.67,7553.67,7530.0,7550.62,946.152418,7580.7
2020-04-26 10:00:00.000,7550.43,7595.0,7547.33,7580.7,1906.73424,7642.65
2020-04-26 11:00:00.000,7580.71,7660.0,7568.0,7642.65,3926.326998,7660.4
2020-04-26 12:00:00.000,7641.91,7678.0,7610.82,7660.4,3526.657903,7645.0
2020-04-26 13:00:00.000,7660.39,7668.65,7625.0,7645.0,2033.197712,7680.11
2020-04-26 14:00:00.000,7645.09,7700.0,7630.79,7680.11,4241.877245,7637.34
2020-04-26 15:00:00.000,7680.11,7700.0,7626.0,7637.34,3412.240136,7545.01
2020-04-26 16:00:00.000,7637.34,7639.43,7480.0,7545.01,7132.503766,7564.09
2020-04-26 17:00:00.000,7545.01,7588.0,7534.07,7564.09,2065.269105,7581.21
2020-04-26 18:00:00.000,7564.08,7590.0,7550.0,7581.21,1397.37235,7624.51
2020-04-26 19:00:00.000,7581.56,7632.0,7568.02,7624.51,2407.565192,7646.63
2020-04-26 20:00:00.000,7624.02,7658.0,7608.78,7646.63,1494.877194,7643.29
2020-04-26 21:00:00.000,7647.46,7663.0,7622.05,7643.29,1242.0838,7624.6
2020-04-26 22:00:00.000,7643.75,7655.93,7606.85,7624.6,1469.726794,7611.56
2020-04-26 23:00:00.000,7624.62,7636.73,7577.27,7611.56,2035.844723,7693.1
2020-04-27 00:00:00.000,7611.73,7695.0,7610.0,7693.1,2923.375705,7741.66
2020-04-27 01:00:00.000,7693.1,7773.88,7691.64,7741.66,6966.791352,7697.54
2020-04-27 02:00:00.000,7741.66,7792.02,7643.75,7697.54,6145.898086,7734.98
2020-04-27 03:00:00.000,7697.21,7741.6,7687.0,7734.98,1729.592037,7733.0
2020-04-27 04:00:00.000,7735.67,7750.0,7720.13,7733.0,1732.846245,7728.38
2020-04-27 05:00:00.000,7733.01,7737.42,7698.4,7728.38,1890.376274,7698.0
2020-04-27 06:00:00.000,7729.51,7748.22,7677.59,7698.0,2360.597921,7653.79
2020-04-27 07:00:00.000,7697.99,7718.5,7637.57,7653.79,3798.406141,7697.91
2020-04-27 08:00:00.000,7653.85,7698.67,7630.0,7697.91,2389.90276,7705.09
2020-04-27 09:00:00.000,7697.77,7738.0,7681.25,7705.09,2829.248989,7703.99
2020-04-27 10:00:00.000,7705.06,7726.36,7676.43,7703.99,2335.225174,7691.93
2020-04-27 11:00:00.000,7703.96,7715.56,7664.66,7691.93,2179.708413,7717.89
2020-04-27 12:00:00.000,7691.93,7722.9,7682.1,7717.89,2163.145054,7697.0
2020-04-27 13:00:00.000,7717.89,7725.0,7671.51,7697.0,2549.248511,7690.36
2020-04-27 14:00:00.000,7697.0,7705.0,7606.0,7690.36,4711.785745,7665.14
2020-04-27 15:00:00.000,7690.36,7690.36,7625.0,7665.14,3163.683996,7675.58
2020-04-27 16:00:00.000,7665.14,7695.19,7650.9,7675.58,2283.740221,7664.01
2020-04-27 17:00:00.000,7675.59,7687.54,7655.0,7664.01,2305.704883,7660.01
2020-04-27 18:00:00.000,7664.0,7673.14,7633.99,7660.01,2576.957081,7709.12
2020-04-27 19:00:00.000,7659.63,7713.83,7657.95,7709.12,2244.957278,7698.32
2020-04-27 20:00:00.000,7709.11,7720.0,7686.88,7698.32,1897.350289,7694.3
2020-04-27 21:00:00.000,7698.74,7709.07,7680.32,7694.3,1073.828036,7723.89
2020-04-27 22:00:00.000,7694.3,7759.0,7690.55,7723.89,2620.58721,7760.37
2020-04-27 23:00:00.000,7723.49,7770.0,7712.12,7760.37,1772.35401,7774.62
2020-04-28 00:00:00.000,7760.37,7779.0,7740.0,7774.62,1719.40387,7741.51
2020-04-28 01:00:00.000,7773.51,7780.0,7717.36,7741.51,2457.057936,7690.01
2020-04-28 02:00:00.000,7741.51,7742.67,7681.0,7690.01,2200.429342,7702.19
2020-04-28 03:00:00.000,7690.0,7714.99,7665.0,7702.19,2408.031495,7701.29
2020-04-28 04:00:00.000,7702.13,7710.86,7676.88,7701.29,1489.090077,7687.66
2020-04-28 05:00:00.000,7701.6,7710.99,7659.12,7687.66,2541.982675,7696.77
2020-04-28 06:00:00.000,7686.7,7703.53,7672.62,7696.77,1455.068481,7710.5
2020-04-28 07:00:00.000,7696.77,7725.0,7676.25,7710.5,1744.577588,7705.99
2020-04-28 08:00:00.000,7710.49,7710.97,7689.01,7705.99,1482.821639,7688.78
2020-04-28 09:00:00.000,7705.99,7707.68,7680.0,7688.78,1408.543704,7741.68
2020-04-28 10:00:00.000,7688.78,7746.0,7686.18,7741.68,2833.741415,7743.36
2020-04-28 11:00:00.000,7741.78,7753.0,7714.4,7743.36,2279.814285,7728.62
2020-04-28 12:00:00.000,7743.46,7747.9,7725.0,7728.62,1667.45238,7753.77
2020-04-28 13:00:00.000,7728.62,7761.24,7710.0,7753.77,2541.731698,7727.1
2020-04-28 14:00:00.000,7753.78,7764.1,7723.82,7727.1,2131.025914,7683.41
2020-04-28 15:00:00.000,7726.71,7741.61,7681.0,7683.41,3184.363164,7716.91
2020-04-28 16:00:00.000,7683.41,7730.0,7665.21,7716.91,3055.263261,7725.01
2020-04-28 17:00:00.000,7717.12,7740.0,7707.22,7725.01,1651.478814,7726.26
2020-04-28 18:00:00.000,7725.02,7738.74,7707.0,7726.26,1551.790219,7733.96
2020-04-28 19:00:00.000,7726.26,7741.99,7723.22,7733.96,1238.070053,7717.04
2020-04-28 20:00:00.000,7733.99,7746.0,7706.26,7717.04,1553.953313,7724.15
2020-04-28 21:00:00.000,7716.84,7736.51,7704.0,7724.15,964.638458,7728.08
2020-04-28 22:00:00.000,7723.95,7730.0,7703.91,7728.08,883.832207,7748.02
2020-04-28 23:00:00.000,7728.4,7758.99,7719.96,7748.02,1533.770917,7738.98
2020-04-29 00:00:00.000,7748.18,7770.0,7737.24,7738.98,2044.223603,7732.11
2020-04-29 01:00:00.000,7738.58,7765.0,7728.53,7732.11,1249.338746,7759.15
2020-04-29 02:00:00.000,7732.11,7765.0,7730.57,7759.15,1229.809474,7782.75
2020-04-29 03:00:00.000,7759.15,7850.0,7710.05,7782.75,8069.823253,7815.3
2020-04-29 04:00:00.000,7782.83,7833.83,7782.83,7815.3,3028.906236,7841.23
2020-04-29 05:00:00.000,7815.38,7845.0,7800.56,7841.23,1674.091726,7863.0
2020-04-29 06:00:00.000,7840.97,7874.75,7829.0,7863.0,3324.102293,7945.6
2020-04-29 07:00:00.000,7863.01,7960.88,7842.77,7945.6,8380.499859,7945.0
2020-04-29 08:00:00.000,7945.39,7966.0,7915.04,7945.0,3833.169967,7942.99
2020-04-29 09:00:00.000,7945.0,7965.0,7928.0,7942.99,2827.591949,7977.89
2020-04-29 10:00:00.000,7942.09,7989.87,7940.18,7977.89,3403.646986,8108.75
2020-04-29 11:00:00.000,7977.89,8153.27,7961.36,8108.75,13980.619635,8126.98
2020-04-29 12:00:00.000,8109.29,8174.85,8102.07,8126.98,6456.504829,8242.56
2020-04-29 13:00:00.000,8126.97,8250.0,8119.6,8242.56,7663.496491,8295.68
2020-04-29 14:00:00.000,8242.56,8387.97,8242.56,8295.68,18421.659143,8350.12
2020-04-29 15:00:00.000,8296.43,8358.71,8260.79,8350.12,5876.441517,8357.06
2020-04-29 16:00:00.000,8350.13,8370.0,8279.22,8357.06,6948.937797,8579.44
2020-04-29 17:00:00.000,8358.6,8755.43,8325.23,8579.44,23180.358128,8707.49
2020-04-29 18:00:00.000,8581.98,8952.89,8544.13,8707.49,23885.565296,8624.97
2020-04-29 19:00:00.000,8707.71,8740.81,8569.32,8624.97,10812.931628,8721.22
2020-04-29 20:00:00.000,8624.1,8779.41,8623.89,8721.22,5939.643514,8915.73
2020-04-29 21:00:00.000,8721.22,8920.89,8695.51,8915.73,6725.791249,8852.71
2020-04-29 22:00:00.000,8915.35,8932.0,8750.0,8852.71,7378.998667,8754.7
2020-04-29 23:00:00.000,8853.11,8853.65,8681.0,8754.7,5878.661184,8778.57
2020-04-30 00:00:00.000,8754.7,8792.68,8706.82,8778.57,3376.297947,8815.49
2020-04-30 01:00:00.000,8778.58,8819.78,8707.11,8815.49,3308.595586,8848.66
2020-04-30 02:00:00.000,8815.34,8870.96,8796.15,8848.66,3696.460595,8950.06
2020-04-30 03:00:00.000,8848.67,8971.32,8817.23,8950.06,4708.029983,9288.98
2020-04-30 04:00:00.000,8950.0,9300.87,8839.49,9288.98,17398.828092,9154.3
2020-04-30 05:00:00.000,9289.97,9289.98,9011.54,9154.3,10001.464023,9363.13
2020-04-30 06:00:00.000,9154.3,9400.0,9150.0,9363.13,10252.627056,9315.01
2020-04-30 07:00:00.000,9363.45,9460.0,9158.55,9315.01,14134.619152,9177.01
2020-04-30 08:00:00.000,9315.0,9335.69,9015.0,9177.01,13714.432936,9113.97
2020-04-30 09:00:00.000,9177.95,9222.91,9092.03,9113.97,5759.169808,8634.15
2020-04-30 10:00:00.000,9113.97,9124.81,8631.0,8634.15,21247.460371,8895.07
2020-04-30 11:00:00.000,8634.15,8913.79,8542.57,8895.07,15582.614485,8839.63
2020-04-30 12:00:00.000,8895.28,8959.18,8825.0,8839.63,8330.435776,8759.67
2020-04-30 13:00:00.000,8837.98,8915.0,8696.55,8759.67,6993.486967,8853.37
2020-04-30 14:00:00.000,8759.68,8869.0,8714.0,8853.37,6202.197125,8827.97
2020-04-30 15:00:00.000,8853.37,8896.0,8780.0,8827.97,4452.102207,8776.95
2020-04-30 16:00:00.000,8825.27,8852.94,8735.0,8776.95,4518.339639,8689.3
2020-04-30 17:00:00.000,8776.94,8793.0,8627.68,8689.3,7380.045253,8552.22
2020-04-30 18:00:00.000,8689.3,8709.89,8401.0,8552.22,15334.97127,8669.94
2020-04-30 19:00:00.000,8550.17,8728.0,8544.31,8669.94,9467.675227,8836.01
2020-04-30 20:00:00.000,8668.85,8859.11,8660.04,8836.01,7134.049325,8818.36
2020-04-30 21:00:00.000,8836.01,8882.78,8655.71,8818.36,5755.182119,8761.92
2020-04-30 22:00:00.000,8819.15,8849.8,8734.5,8761.92,3089.560545,8759.77
2020-04-30 23:00:00.000,8761.91,8770.0,8623.0,8759.77,3612.713992,8620.0
2020-05-01 00:00:00.000,8759.82,8780.0,8573.98,8620.0,4202.152592,8707.51
2020-05-01 01:00:00.000,8620.0,8739.01,8613.56,8707.51,3459.688665,8662.61
2020-05-01 02:00:00.000,8707.5,8762.04,8657.85,8662.61,2271.604614,8726.36
2020-05-01 03:00:00.000,8663.07,8730.0,8644.32,8726.36,1827.66902,8675.35
2020-05-01 04:00:00.000,8725.5,8738.0,8665.26,8675.35,2038.996305,8791.59
2020-05-01 05:00:00.000,8675.1,8799.71,8674.01,8791.59,2605.779227,8815.42
2020-05-01 06:00:00.000,8791.59,8835.7,8755.36,8815.42,3055.180484,8756.9
2020-05-01 07:00:00.000,8815.27,8815.27,8745.93,8756.9,2006.716736,8767.18
2020-05-01 08:00:00.000,8757.0,8780.0,8703.03,8767.18,3489.039867,8794.02
2020-05-01 09:00:00.000,8767.18,8798.91,8745.01,8794.02,1928.327736,8845.52
2020-05-01 10:00:00.000,8794.37,8860.0,8770.0,8845.52,3538.495934,8900.0
2020-05-01 11:00:00.000,8845.71,8900.0,8815.82,8900.0,4227.332533,8995.66
2020-05-01 12:00:00.000,8899.99,9059.18,8868.0,8995.66,9752.369982,8878.53
2020-05-01 13:00:00.000,8995.73,9022.0,8815.0,8878.53,10373.211879,8792.2
2020-05-01 14:00:00.000,8878.52,8925.0,8772.05,8792.2,6269.846746,8823.17
2020-05-01 15:00:00.000,8792.2,8840.31,8716.28,8823.17,5851.254951,8726.84
2020-05-01 16:00:00.000,8822.05,8858.68,8725.0,8726.84,4582.774665,8735.83
2020-05-01 17:00:00.000,8726.88,8765.13,8655.31,8735.83,6069.70335,8762.74
2020-05-01 18:00:00.000,8735.82,8768.85,8687.01,8762.74,3389.486544,8733.45
2020-05-01 19:00:00.000,8763.42,8780.0,8721.0,8733.45,2169.861147,8727.82
2020-05-01 20:00:00.000,8733.45,8772.71,8702.0,8727.82,2242.966681,8729.04
2020-05-01 21:00:00.000,8727.97,8748.69,8663.28,8729.04,2407.468165,8844.67
2020-05-01 22:00:00.000,8729.89,8849.99,8729.22,8844.67,2781.249823,8837.15
2020-05-01 23:00:00.000,8844.66,8870.0,8796.23,8837.15,2492.519691,8826.96
2020-05-02 00:00:00.000,8837.15,8893.43,8800.52,8826.96,2637.270314,8827.99
2020-05-02 01:00:00.000,8825.67,8843.64,8762.0,8827.99,2148.8302,8792.17
2020-05-02 02:00:00.000,8827.98,8829.0,8771.03,8792.17,1467.737482,8812.35
2020-05-02 03:00:00.000,8791.64,8838.54,8753.0,8812.35,1561.928469,8834.08
2020-05-02 04:00:00.000,8812.36,8856.4,8792.95,8834.08,1696.098471,8818.51
2020-05-02 05:00:00.000,8834.29,8856.76,8792.0,8818.51,1685.407845,8816.42
2020-05-02 06:00:00.000,8818.82,8832.18,8782.62,8816.42,1159.562425,8822.85
2020-05-02 07:00:00.000,8816.83,8846.0,8806.83,8822.85,1840.988757,8799.01
2020-05-02 08:00:00.000,8822.21,8830.0,8783.49,8799.01,1810.694492,8773.42
2020-05-02 09:00:00.000,8799.0,8819.14,8768.0,8773.42,2269.557101,8811.9
2020-05-02 10:00:00.000,8773.42,8822.95,8772.02,8811.9,1366.680384,8828.23
