cost_bps,sharpe_model_mean,sharpe_model_std,mdd_model_mean,mdd_model_std,return_model_mean,return_model_std,sharpe_baseline_mean,sharpe_baseline_std,mdd_baseline_mean,mdd_baseline_std,return_baseline_mean,return_baseline_std,sharpe_xgb_mean,sharpe_xgb_std,mdd_xgb_mean,mdd_xgb_std,return_xgb_mean,return_xgb_std,sharpe_buy_hold_mean,sharpe_buy_hold_std,mdd_buy_hold_mean,mdd_buy_hold_std,return_buy_hold_mean,return_buy_hold_std
0,0.5883420607762792,0.446614045920198,-0.3021611028881817,0.2529877707701611,0.923946588896425,1.117822361409514,0.7393410272161329,0.3707319083439311,-0.39724732060749307,0.2227722432284007,1.2806603400847132,1.1522208604136999,0.5283251683333742,0.5163573736541738,-0.38090512370974056,0.2509275824432417,1.0722683071106405,1.3171895906180118,0.5835386472648448,0.29498282765172834,-0.5711527427407499,0.19805513306946276,1.0531365834509956,1.0775214711428358
5,0.5866105623989937,0.44655029604274393,-0.3021611028881817,0.2529877707701611,0.9216280008778653,1.1177911274493015,0.7366036777714052,0.3708752048873083,-0.39724732060749307,0.22277224322840072,1.2764332635814029,1.15311002883896,0.5266959569308812,0.5163792336815403,-0.38090512370974056,0.25092758244324176,1.0697968274509064,1.3168203134605494,0.5835386472648445,0.2949828276517283,-0.57115274274075,0.19805513306946276,1.0531365834509956,1.0775214711428358
10,0.584876269170032,0.4464951097203647,-0.30216110288818177,0.25298777077016105,0.9193136709571851,1.1177607251986428,0.7338572187954466,0.371031373719895,-0.39724732060749307,0.22277224322840064,1.2722167338721653,1.1539976644074197,0.5250650458411905,0.5164070208651719,-0.38090512370974056,0.2509275824432417,1.0673290514227656,1.3164514974288817,0.5835386472648453,0.29498282765172856,-0.5711527427407499,0.19805513306946276,1.0531365834509956,1.0775214711428358
20,0.5813995314817376,0.44641051800525766,-0.3021611028881817,0.2529877707701611,0.9146977479699142,1.1177023221540128,0.7283377019258777,0.371383436528896,-0.39724732060749307,0.2227722432284007,1.2638151958060522,1.1557680983714207,0.5217983180077477,0.5164804237459644,-0.38090512370974067,0.2509275824432417,1.0624045821283084,1.3157151938167682,0.5835386472648448,0.2949828276517285,-0.5711527427407499,0.1980551330694628,1.0531365834509956,1.077521471142836
